Date,Close
09-05-2018 16:00,108.49
09-06-2018 16:00,108.74
09-07-2018 16:00,108.21
09-10-2018 16:00,109.38
09-11-2018 16:00,111.24
09-12-2018 16:00,111.71
9/13/2018 16:00:00,112.91
9/14/2018 16:00:00,113.37
9/17/2018 16:00:00,112.14
9/18/2018 16:00:00,113.21
9/19/2018 16:00:00,111.7
9/20/2018 16:00:00,113.57
9/21/2018 16:00:00,114.26
9/24/2018 16:00:00,114.67
9/25/2018 16:00:00,114.45
9/26/2018 16:00:00,113.98
9/27/2018 16:00:00,114.41
9/28/2018 16:00:00,114.37
10-01-2018 16:00,115.61
10-02-2018 16:00,115.15
10-03-2018 16:00,115.17
10-04-2018 16:00,112.79
10-05-2018 16:00,112.13
10-08-2018 16:00,110.85
10-09-2018 16:00,112.26
10-10-2018 16:00,106.16
10-11-2018 16:00,105.91
10-12-2018 16:00,109.57
10/15/2018 16:00:00,107.6
10/16/2018 16:00:00,111
10/17/2018 16:00:00,110.71
10/18/2018 16:00:00,108.5
10/19/2018 16:00:00,108.66
10/22/2018 16:00:00,109.63
10/23/2018 16:00:00,108.1
10/24/2018 16:00:00,102.32
10/25/2018 16:00:00,108.3
10/26/2018 16:00:00,106.96
10/29/2018 16:00:00,103.85
10/30/2018 16:00:00,103.73
10/31/2018 16:00:00,106.81
11-01-2018 16:00,105.92
11-02-2018 16:00,106.16
11-05-2018 16:00,107.51
11-06-2018 16:00,107.72
11-07-2018 16:00,111.96
11-08-2018 16:00,111.75
11-09-2018 16:00,109.57
11-12-2018 16:00,106.87
11/13/2018 16:00:00,106.94
11/14/2018 16:00:00,104.97
11/15/2018 16:00:00,107.28
11/16/2018 16:00:00,108.29
11/19/2018 16:00:00,104.62
11/20/2018 16:00:00,101.71
11/21/2018 16:00:00,103.11
11/23/2018 13:00:00,103.07
11/26/2018 16:00:00,106.47
11/27/2018 16:00:00,107.14
11/28/2018 16:00:00,111.12
11/29/2018 16:00:00,110.19
11/30/2018 16:00:00,110.89
12-03-2018 16:00,112.09
12-04-2018 16:00,108.52
12-06-2018 16:00,109.19
12-07-2018 16:00,104.82
12-10-2018 16:00,107.59
12-11-2018 16:00,108.59
12-12-2018 16:00,109.08
12/13/2018 16:00:00,109.45
12/14/2018 16:00:00,106.03
12/17/2018 16:00:00,102.89
12/18/2018 16:00:00,103.97
12/19/2018 16:00:00,103.69
12/20/2018 16:00:00,101.51
12/21/2018 16:00:00,98.23
12/24/2018 13:00:00,94.13
12/26/2018 16:00:00,100.56
12/27/2018 16:00:00,101.18
12/28/2018 16:00:00,100.39
12/31/2018 16:00:00,101.57
01-02-2019 16:00,101.12
01-03-2019 16:00,97.4
01-04-2019 16:00,101.93
01-07-2019 16:00,102.06
01-08-2019 16:00,102.8
01-09-2019 16:00,104.27
01-10-2019 16:00,103.6
01-11-2019 16:00,102.8
1/14/2019 16:00:00,102.05
1/15/2019 16:00:00,105.01
1/16/2019 16:00:00,105.38
1/17/2019 16:00:00,106.12
1/18/2019 16:00:00,107.71
1/22/2019 16:00:00,105.68
1/23/2019 16:00:00,106.71
1/24/2019 16:00:00,106.2
1/25/2019 16:00:00,107.17
1/28/2019 16:00:00,105.08
1/29/2019 16:00:00,102.94
1/30/2019 16:00:00,106.38
1/31/2019 16:00:00,104.43
02-01-2019 16:00,102.78
02-04-2019 16:00,105.74
02-05-2019 16:00,107.22
02-06-2019 16:00,106.03
02-07-2019 16:00,105.27
02-08-2019 16:00,105.67
02-11-2019 16:00,105.25
02-12-2019 16:00,106.89
2/13/2019 16:00:00,106.81
2/14/2019 16:00:00,106.9
2/15/2019 16:00:00,108.22
2/19/2019 16:00:00,108.17
2/20/2019 16:00:00,107.15
2/21/2019 16:00:00,109.41
2/22/2019 16:00:00,110.97
2/25/2019 16:00:00,111.59
2/26/2019 16:00:00,112.36
2/27/2019 16:00:00,112.17
2/28/2019 16:00:00,112.03
03-01-2019 16:00,112.53
03-04-2019 16:00,112.26
03-05-2019 16:00,111.7
03-06-2019 16:00,111.75
03-07-2019 16:00,110.39
03-08-2019 16:00,110.51
03-11-2019 16:00,112.83
03-12-2019 16:00,113.62
3/13/2019 16:00:00,114.5
3/14/2019 16:00:00,114.59
3/15/2019 16:00:00,115.91
3/18/2019 16:00:00,117.57
3/19/2019 16:00:00,117.65
3/20/2019 16:00:00,117.52
3/21/2019 16:00:00,120.22
3/22/2019 16:00:00,117.05
3/25/2019 16:00:00,117.66
3/26/2019 16:00:00,117.91
3/27/2019 16:00:00,116.77
3/28/2019 16:00:00,116.93
3/29/2019 16:00:00,117.94
04-01-2019 16:00,119.02
04-02-2019 16:00,119.19
04-03-2019 16:00,119.97
04-04-2019 16:00,119.36
04-05-2019 16:00,119.89
04-08-2019 16:00,119.93
04-09-2019 16:00,119.28
04-10-2019 16:00,120.19
04-11-2019 16:00,120.33
04-12-2019 16:00,120.95
4/15/2019 16:00:00,121.05
4/16/2019 16:00:00,120.77
4/17/2019 16:00:00,121.77
4/18/2019 16:00:00,123.37
4/22/2019 16:00:00,123.76
4/23/2019 16:00:00,125.44
4/24/2019 16:00:00,125.01
4/25/2019 16:00:00,129.15
4/26/2019 16:00:00,129.89
4/29/2019 16:00:00,129.77
4/30/2019 16:00:00,130.6
05-01-2019 16:00,127.88
05-02-2019 16:00,126.21
05-03-2019 16:00,128.9
05-06-2019 16:00,128.15
05-07-2019 16:00,125.52
05-08-2019 16:00,125.51
05-09-2019 16:00,125.5
05-10-2019 16:00,127.13
5/13/2019 16:00:00,123.35
5/14/2019 16:00:00,124.73
5/15/2019 16:00:00,126.02
5/16/2019 16:00:00,128.93
5/17/2019 16:00:00,128.07
5/20/2019 16:00:00,126.22
5/21/2019 16:00:00,126.9
5/22/2019 16:00:00,127.67
5/23/2019 16:00:00,126.18
5/24/2019 16:00:00,126.24
5/28/2019 16:00:00,126.16
5/29/2019 16:00:00,124.94
5/30/2019 16:00:00,125.73
5/31/2019 16:00:00,123.68
06-03-2019 16:00,119.84
06-04-2019 16:00,123.16
06-05-2019 16:00,125.83
06-06-2019 16:00,127.82
06-07-2019 16:00,131.4
06-10-2019 16:00,132.6
06-11-2019 16:00,132.1
06-12-2019 16:00,131.49
6/13/2019 16:00:00,132.32
6/14/2019 16:00:00,132.45
6/17/2019 16:00:00,132.85
6/18/2019 16:00:00,135.16
6/19/2019 16:00:00,135.69
6/20/2019 16:00:00,136.95
6/21/2019 16:00:00,136.97
6/24/2019 16:00:00,137.78
6/25/2019 16:00:00,133.43
6/26/2019 16:00:00,133.93
6/27/2019 16:00:00,134.15
6/28/2019 16:00:00,133.96
07-01-2019 16:00,135.68
07-02-2019 16:00,136.58
07-03-2019 13:00,137.46
07-05-2019 16:00,137.06
07-08-2019 16:00,136.96
07-09-2019 16:00,136.46
07-10-2019 16:00,137.85
07-11-2019 16:00,138.4
07-12-2019 16:00,138.9
7/15/2019 16:00:00,138.9
7/16/2019 16:00:00,137.08
7/17/2019 16:00:00,136.27
7/18/2019 16:00:00,136.42
7/19/2019 16:00:00,136.62
7/22/2019 16:00:00,138.43
7/23/2019 16:00:00,139.29
7/24/2019 16:00:00,140.72
7/25/2019 16:00:00,140.19
7/26/2019 16:00:00,141.34
7/29/2019 16:00:00,141.03
7/30/2019 16:00:00,140.35
7/31/2019 16:00:00,136.27
08-01-2019 16:00,138.06
08-02-2019 16:00,136.9
08-05-2019 16:00,132.21
08-06-2019 16:00,134.69
08-07-2019 16:00,135.28
08-08-2019 16:00,138.89
08-09-2019 16:00,137.71
08-12-2019 16:00,135.79
8/13/2019 16:00:00,138.6
8/14/2019 16:00:00,133.98
8/15/2019 16:00:00,133.68
8/16/2019 16:00:00,136.13
8/19/2019 16:00:00,138.41
8/20/2019 16:00:00,137.26
8/21/2019 16:00:00,138.79
8/22/2019 16:00:00,137.78
8/23/2019 16:00:00,133.39
8/26/2019 16:00:00,135.45
8/27/2019 16:00:00,135.74
8/28/2019 16:00:00,135.56
8/29/2019 16:00:00,138.12
8/30/2019 16:00:00,137.86
09-03-2019 16:00,136.04
09-04-2019 16:00,137.63
09-05-2019 16:00,140.05
09-06-2019 16:00,139.1
09-09-2019 16:00,137.52
09-10-2019 16:00,136.08
09-11-2019 16:00,136.12
09-12-2019 16:00,137.52
9/13/2019 16:00:00,137.32
9/16/2019 16:00:00,136.33
9/17/2019 16:00:00,137.39
9/18/2019 16:00:00,138.52
9/19/2019 16:00:00,141.07
9/20/2019 16:00:00,139.44
9/23/2019 16:00:00,139.14
9/24/2019 16:00:00,137.38
9/25/2019 16:00:00,139.36
9/26/2019 16:00:00,139.54
9/27/2019 16:00:00,137.73
9/30/2019 16:00:00,139.03
10-01-2019 16:00,137.07
10-02-2019 16:00,134.65
10-03-2019 16:00,136.28
10-04-2019 16:00,138.12
10-07-2019 16:00,137.12
10-08-2019 16:00,135.67
10-09-2019 16:00,138.24
10-10-2019 16:00,139.1
10-11-2019 16:00,139.68
10/14/2019 16:00:00,139.55
10/15/2019 16:00:00,141.57
10/16/2019 16:00:00,140.41
10/17/2019 16:00:00,139.69
10/18/2019 16:00:00,137.41
10/21/2019 16:00:00,138.43
10/22/2019 16:00:00,136.37
10/23/2019 16:00:00,137.24
10/24/2019 16:00:00,139.94
10/25/2019 16:00:00,140.73
10/28/2019 16:00:00,144.19
10/29/2019 16:00:00,142.83
10/30/2019 16:00:00,144.61
10/31/2019 16:00:00,143.37
11-01-2019 16:00,143.72
11-04-2019 16:00,144.55
11-05-2019 16:00,144.46
11-06-2019 16:00,144.06
11-07-2019 16:00,144.26
11-08-2019 16:00,145.96
11-11-2019 16:00,146.11
11-12-2019 16:00,147.07
11/13/2019 16:00:00,147.31
11/14/2019 16:00:00,148.06
11/15/2019 16:00:00,149.97
11/18/2019 16:00:00,150.34
11/19/2019 16:00:00,150.39
11/20/2019 16:00:00,149.62
11/21/2019 16:00:00,149.48
11/22/2019 16:00:00,149.59
11/25/2019 16:00:00,151.23
11/26/2019 16:00:00,152.03
11/27/2019 16:00:00,152.32
11/29/2019 13:00:00,151.38
12-02-2019 16:00,149.55
12-03-2019 16:00,149.31
12-04-2019 16:00,149.85
12-05-2019 16:00,149.93
12-06-2019 16:00,151.75
12-09-2019 16:00,151.75
12-10-2019 16:00,151.13
12-11-2019 16:00,151.7
12-12-2019 16:00,153.24
12/13/2019 16:00:00,154.53
12/16/2019 16:00:00,155.53
12/17/2019 16:00:00,154.69
12/18/2019 16:00:00,154.37
12/19/2019 16:00:00,155.71
12/20/2019 16:00:00,157.41
12/23/2019 16:00:00,157.41
12/24/2019 13:00:00,157.38
12/26/2019 16:00:00,158.67
12/27/2019 16:00:00,158.96
12/30/2019 16:00:00,157.59
12/31/2019 16:00:00,157.7
01-02-2020 16:00,160.62
01-03-2020 16:00,158.62
01-06-2020 16:00,159.03
01-07-2020 16:00,157.58
01-08-2020 16:00,160.09
01-09-2020 16:00,162.09
01-10-2020 16:00,161.34
1/13/2020 16:00:00,163.28
1/14/2020 16:00:00,162.13
1/15/2020 16:00:00,163.18
1/16/2020 16:00:00,166.17
1/17/2020 16:00:00,167.1
1/21/2020 16:00:00,166.5
1/22/2020 16:00:00,165.7
1/23/2020 16:00:00,166.72
1/24/2020 16:00:00,165.04
1/27/2020 16:00:00,162.28
1/28/2020 16:00:00,165.46
1/29/2020 16:00:00,168.04
1/30/2020 16:00:00,172.78
1/31/2020 16:00:00,170.23
02-03-2020 16:00,174.38
02-04-2020 16:00,180.12
02-05-2020 16:00,179.9
02-06-2020 16:00,183.63
02-07-2020 16:00,183.89
02-10-2020 16:00,188.7
02-11-2020 16:00,184.44
02-12-2020 16:00,184.71
2/13/2020 16:00:00,183.71
2/14/2020 16:00:00,185.35
2/18/2020 16:00:00,187.23
2/19/2020 16:00:00,187.28
2/20/2020 16:00:00,184.42
2/21/2020 16:00:00,178.59
2/24/2020 16:00:00,170.89
2/25/2020 16:00:00,168.07
2/26/2020 16:00:00,170.17
2/27/2020 16:00:00,158.18
2/28/2020 16:00:00,162.01
03-02-2020 16:00,172.79
03-03-2020 16:00,164.51
03-04-2020 16:00,170.55
03-05-2020 16:00,166.27
03-06-2020 16:00,161.57
03-09-2020 16:00,150.62
03-10-2020 16:00,160.92
03-11-2020 16:00,153.63
03-12-2020 16:00,139.06
3/13/2020 16:00:00,158.83
3/16/2020 16:00:00,135.42
3/17/2020 16:00:00,146.57
3/18/2020 16:00:00,140.4
3/19/2020 16:00:00,142.71
3/20/2020 16:00:00,137.35
3/23/2020 16:00:00,135.98
3/24/2020 16:00:00,148.34
3/25/2020 16:00:00,146.92
3/26/2020 16:00:00,156.11
3/27/2020 16:00:00,149.7
3/30/2020 16:00:00,160.23
3/31/2020 16:00:00,157.71
04-01-2020 16:00,152.11
04-02-2020 16:00,155.26
04-03-2020 16:00,153.83
04-06-2020 16:00,165.27
04-07-2020 16:00,163.49
04-08-2020 16:00,165.13
04-09-2020 16:00,165.14
4/13/2020 16:00:00,165.51
4/14/2020 16:00:00,173.7
4/15/2020 16:00:00,171.88
4/16/2020 16:00:00,177.04
4/17/2020 16:00:00,178.6
4/20/2020 16:00:00,175.06
4/21/2020 16:00:00,167.82
4/22/2020 16:00:00,173.52
4/23/2020 16:00:00,171.42
4/24/2020 16:00:00,174.55
4/27/2020 16:00:00,174.05
4/28/2020 16:00:00,169.81
4/29/2020 16:00:00,177.43
4/30/2020 16:00:00,179.21
05-01-2020 16:00,174.57
05-04-2020 16:00,178.84
05-05-2020 16:00,180.76
05-06-2020 16:00,182.54
05-07-2020 16:00,183.6
05-08-2020 16:00,184.68
05-11-2020 16:00,186.74
05-12-2020 16:00,182.51
5/13/2020 16:00:00,179.75
5/14/2020 16:00:00,180.53
5/15/2020 16:00:00,183.16
5/18/2020 16:00:00,184.91
5/19/2020 16:00:00,183.63
5/20/2020 16:00:00,185.66
5/21/2020 16:00:00,183.43
5/22/2020 16:00:00,183.51
5/26/2020 16:00:00,181.57
5/27/2020 16:00:00,181.81
5/28/2020 16:00:00,181.4
5/29/2020 16:00:00,183.25
06-01-2020 16:00,182.83
06-02-2020 16:00,184.91
06-03-2020 16:00,185.36
06-04-2020 16:00,182.92
06-05-2020 16:00,187.2
06-08-2020 16:00,188.36
06-09-2020 16:00,189.8
06-10-2020 16:00,196.84
06-11-2020 16:00,186.27
06-12-2020 16:00,187.74
6/15/2020 16:00:00,188.94
6/16/2020 16:00:00,193.57
6/17/2020 16:00:00,194.24
6/18/2020 16:00:00,196.32
6/19/2020 16:00:00,195.15
6/22/2020 16:00:00,200.57
6/23/2020 16:00:00,201.91
6/24/2020 16:00:00,197.84
6/25/2020 16:00:00,200.34
6/26/2020 16:00:00,196.33
6/29/2020 16:00:00,198.44
6/30/2020 16:00:00,203.51
07-01-2020 16:00,204.7
07-02-2020 16:00,206.26
07-06-2020 16:00,210.7
07-07-2020 16:00,208.25
07-08-2020 16:00,212.83
07-09-2020 16:00,214.32
07-10-2020 16:00,213.67
7/13/2020 16:00:00,207.07
7/14/2020 16:00:00,208.35
7/15/2020 16:00:00,208.04
7/16/2020 16:00:00,203.92
7/17/2020 16:00:00,202.88
7/20/2020 16:00:00,211.6
7/21/2020 16:00:00,208.75
7/22/2020 16:00:00,211.75
7/23/2020 16:00:00,202.54
7/24/2020 16:00:00,201.3
7/27/2020 16:00:00,203.85
7/28/2020 16:00:00,202.02
7/29/2020 16:00:00,204.06
7/30/2020 16:00:00,203.9
7/31/2020 16:00:00,205.01
08-03-2020 16:00,216.54
08-04-2020 16:00,213.29
08-05-2020 16:00,212.94
08-06-2020 16:00,216.35
08-07-2020 16:00,212.48
08-10-2020 16:00,208.25
08-11-2020 16:00,203.38
08-12-2020 16:00,209.19
8/13/2020 16:00:00,208.7
8/14/2020 16:00:00,208.9
8/17/2020 16:00:00,210.28
8/18/2020 16:00:00,211.49
8/19/2020 16:00:00,209.7
8/20/2020 16:00:00,214.58
8/21/2020 16:00:00,213.02
8/24/2020 16:00:00,213.69
8/25/2020 16:00:00,216.47
8/26/2020 16:00:00,221.15
8/27/2020 16:00:00,226.58
8/28/2020 16:00:00,228.91
8/31/2020 16:00:00,225.53
09-01-2020 16:00,227.27
09-02-2020 16:00,231.65
09-03-2020 16:00,217.3
09-04-2020 16:00,214.25
09-08-2020 16:00,202.66
09-09-2020 16:00,211.29
09-10-2020 16:00,205.37
09-11-2020 16:00,204.03
9/14/2020 16:00:00,205.41
9/15/2020 16:00:00,208.78
9/16/2020 16:00:00,205.05
9/17/2020 16:00:00,202.91
9/18/2020 16:00:00,200.39
9/21/2020 16:00:00,202.54
9/22/2020 16:00:00,207.42
9/23/2020 16:00:00,200.59
9/24/2020 16:00:00,203.19
9/25/2020 16:00:00,207.82
9/28/2020 16:00:00,209.44
9/29/2020 16:00:00,207.26
9/30/2020 16:00:00,210.33
10-01-2020 16:00,212.46
10-02-2020 16:00,206.19
10-05-2020 16:00,210.38
10-06-2020 16:00,205.91
10-07-2020 16:00,209.83
10-08-2020 16:00,210.58
10-09-2020 16:00,215.81
10-12-2020 16:00,221.4
10/13/2020 16:00:00,222.86
10/14/2020 16:00:00,220.86
10/15/2020 16:00:00,219.66
10/16/2020 16:00:00,219.66
10/19/2020 16:00:00,214.22
10/20/2020 16:00:00,214.65
10/21/2020 16:00:00,214.8
10/22/2020 16:00:00,214.89
10/23/2020 16:00:00,216.23
10/26/2020 16:00:00,210.08
10/27/2020 16:00:00,213.25
10/28/2020 16:00:00,202.68
10/29/2020 16:00:00,204.72
10/30/2020 16:00:00,202.47
11-02-2020 16:00,202.33
11-03-2020 16:00,206.43
11-04-2020 16:00,216.39
11-05-2020 16:00,223.29
11-06-2020 16:00,223.72
11-09-2020 16:00,218.39
11-10-2020 16:00,211.01
11-11-2020 16:00,216.55
11-12-2020 16:00,215.44
11/13/2020 16:00:00,216.51
11/16/2020 16:00:00,217.23
11/17/2020 16:00:00,214.46
11/18/2020 16:00:00,211.08
11/19/2020 16:00:00,212.42
11/20/2020 16:00:00,210.39
11/23/2020 16:00:00,210.11
11/24/2020 16:00:00,213.86
11/25/2020 16:00:00,213.87
11/27/2020 13:00:00,215.23
11/30/2020 16:00:00,214.07
12-01-2020 16:00,216.21
12-02-2020 16:00,215.37
12-03-2020 16:00,214.24
12-04-2020 16:00,214.36
12-07-2020 16:00,214.29
12-08-2020 16:00,216.01
12-09-2020 16:00,211.8
12-10-2020 16:00,210.52
12-11-2020 16:00,213.26
12/14/2020 16:00:00,214.2
12/15/2020 16:00:00,214.13
12/16/2020 16:00:00,219.28
12/17/2020 16:00:00,219.42
12/18/2020 16:00:00,218.59
12/21/2020 16:00:00,222.59
12/22/2020 16:00:00,223.94
12/23/2020 16:00:00,221.02
12/24/2020 13:00:00,222.75
12/28/2020 16:00:00,224.96
12/29/2020 16:00:00,224.15
12/30/2020 16:00:00,221.68
12/31/2020 16:00:00,222.42
01-04-2021 16:00,217.69
01-05-2021 16:00,217.9
01-06-2021 16:00,212.25
01-07-2021 16:00,218.29
01-08-2021 16:00,219.62
01-11-2021 16:00,217.49
01-12-2021 16:00,214.93
1/13/2021 16:00:00,216.34
1/14/2021 16:00:00,213.02
1/15/2021 16:00:00,212.65
1/19/2021 16:00:00,216.44
1/20/2021 16:00:00,224.34
1/21/2021 16:00:00,224.97
1/22/2021 16:00:00,225.95
1/25/2021 16:00:00,229.53
1/26/2021 16:00:00,232.33
1/27/2021 16:00:00,232.9
1/28/2021 16:00:00,238.93
1/29/2021 16:00:00,231.96
02-01-2021 16:00,239.65
02-02-2021 16:00,239.51
02-03-2021 16:00,243
02-04-2021 16:00,242.01
02-05-2021 16:00,242.2
02-08-2021 16:00,242.47
02-09-2021 16:00,243.77
02-10-2021 16:00,242.82
02-11-2021 16:00,244.49
02-12-2021 16:00,244.99
2/16/2021 16:00:00,243.7
2/17/2021 16:00:00,244.2
2/18/2021 16:00:00,243.79
2/19/2021 16:00:00,240.97
2/22/2021 16:00:00,234.51
2/23/2021 16:00:00,233.27
2/24/2021 16:00:00,234.55
2/25/2021 16:00:00,228.99
2/26/2021 16:00:00,232.38
03-01-2021 16:00,236.94
03-02-2021 16:00,233.87
03-03-2021 16:00,227.56
03-04-2021 16:00,226.73
03-05-2021 16:00,231.6
03-08-2021 16:00,227.39
03-09-2021 16:00,233.78
03-10-2021 16:00,232.42
03-11-2021 16:00,237.13
03-12-2021 16:00,235.75
3/15/2021 16:00:00,234.81
3/16/2021 16:00:00,237.71
3/17/2021 16:00:00,237.04
3/18/2021 16:00:00,230.72
3/19/2021 16:00:00,230.35
3/22/2021 16:00:00,235.99
3/23/2021 16:00:00,237.58
3/24/2021 16:00:00,235.46
3/25/2021 16:00:00,232.34
3/26/2021 16:00:00,236.48
3/29/2021 16:00:00,235.24
3/30/2021 16:00:00,231.85
3/31/2021 16:00:00,235.77
